uniprot_id	ec_number	protein_name	organism	score
A0AAW8G2X1_9FLAO	EC:5.3.1.8	Mannose-6-phosphate isomerase (EC 5.3.1.8)	Chryseobacterium sp. SORGH_AS_1048	250
A0A376CUK0_9CORY	EC:5.3.1.8	mannose-6-phosphate isomerase (EC 5.3.1.8)	Corynebacterium minutissimum	650
A0AAV3EBD0_CUTAC	EC:5.3.1.8	mannose-6-phosphate isomerase (EC 5.3.1.8)	Cutibacterium acnes HL043PA1	250
A0A445MW23_9BACT	EC:5.3.1.8	mannose-6-phosphate isomerase (EC 5.3.1.8)	uncultured Desulfobacterium sp	150
A0A2U3LX10_9FIRM	EC:5.3.1.8	Mannose-6-phosphate isomerase (Phosphomannose isomerase) mannose-1-phosphate guanylyl transferase (GDP-mannose pyrophosphorylase) (EC 2.7.7.22, EC 5.3.1.8)	Candidatus Desulfosporosinus infrequens	150
C8VY07_DESAS	EC:5.3.1.8	Mannose-6-phosphate isomerase (EC 5.3.1.8)	Desulfofarcimen acetoxidans (strain ATCC 49208 / DSM 771 / KCTC 5769 / VKM B-1644 / 5575) (Desulfotomaculum acetoxidans)	150
A0A366SEC3_9ENTE	EC:5.3.1.8	Mannose-6-phosphate isomerase (EC 5.3.1.8)	Enterococcus cecorum	650
A0A1M4U7B6_9BACT	EC:5.3.1.8	mannose-6-phosphate isomerase (EC 5.3.1.8)	Flavisolibacter ginsengisoli DSM 18119	250
A0A942LJK8_9BURK	EC:5.3.1.8	Mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase (EC 2.7.7.13, EC 5.3.1.8)	Hydrogenophaga sp	650
A0AAN5TBH9_LEGPN	EC:5.3.1.8	Mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase (EC 2.7.7.13, EC 5.3.1.8)	Legionella pneumophila	650
A0A3S0UGK2_9MICC	EC:5.3.1.8	mannose-6-phosphate isomerase (EC 5.3.1.8)	Micrococcus sp. HSID17227	250
A0A1A3NEK2_MYCAS	EC:5.3.1.8	mannose-6-phosphate isomerase (EC 5.3.1.8)	Mycobacterium asiaticum	650
D5VPU1_CAUST	EC:5.3.1.8	Mannose-6-phosphate isomerase (EC 5.3.1.8)	Caulobacter segnis (strain ATCC 21756 / DSM 7131 / JCM 7823 / NBRC 15250 / LMG 17158 / TK0059) (Mycoplana segnis)	150
A0A0S8D3Y2_9BACT	EC:5.3.1.8	mannose-6-phosphate isomerase (EC 5.3.1.8)	Nitrospira bacterium SG8_3	250
A0A7W6G7M2_9SPHN	EC:5.3.1.8	Mannose-6-phosphate isomerase (EC 5.3.1.8)	Novosphingobium sediminicola	650
A0A0Q9D7I3_9CELL	EC:5.3.1.8	mannose-6-phosphate isomerase (EC 5.3.1.8)	Oerskovia sp. Root918	250
S5YX59_PARAH	EC:5.3.1.8	Mannose-1-phosphate guanylyltransferase (EC 5.3.1.8)	Paracoccus aminophilus JCM 7686	250
A0A328AYG7_9CAUL	EC:5.3.1.8	Mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase (EC 2.7.7.13, EC 5.3.1.8)	Phenylobacterium hankyongense	650
F9D4R1_PREDD	EC:5.3.1.8	Mannose-6-phosphate isomerase (EC 5.3.1.8) (Phosphomannose isomerase)	Prevotella dentalis (strain ATCC 49559 / DSM 3688 / JCM 13448 / NCTC 12043 / ES 2772) (Mitsuokella dentalis)	250
A0A7X7JVH2_9ACTN	EC:5.3.1.8	mannose-6-phosphate isomerase (EC 5.3.1.8)	Propionibacterium sp	650
A0A7Y5YBD6_9MICC	EC:5.3.1.8	mannose-6-phosphate isomerase (EC 5.3.1.8)	Pseudarthrobacter sp. C4D7	250
A0A7Y2PBQ1_SPHPI	EC:5.3.1.8	Mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase (EC 2.7.7.13, EC 5.3.1.8)	Sphingomonas paucimobilis (Pseudomonas paucimobilis)	150
F8GM58_CUPNN	EC:5.3.1.8	Mannose-6-phosphate isomerase (EC 5.3.1.8)	Cupriavidus necator (strain ATCC 43291 / DSM 13513 / CCUG 52238 / LMG 8453 / N-1) (Ralstonia eutropha)	150
A0AAT9GGD4_9BACT	EC:5.3.1.8	mannose-6-phosphate isomerase (EC 5.3.1.8)	Sediminibacterium sp. KACHI17	250
A0A7W6LS44_9SPHN	EC:5.3.1.8	Mannose-6-phosphate isomerase (EC 5.3.1.8)	Sphingobium scionense	650
A0A430G327_9SPHN	EC:5.3.1.8	Mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase (EC 2.7.7.13, EC 5.3.1.8)	Sphingomonas koreensis	650
A0A7X0GWD4_9SPHN	EC:5.3.1.8	Mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase (EC 2.7.7.13, EC 5.3.1.8)	Sphingopyxis sp. JAI128	250
A0A3A0VLG7_STAGA	EC:5.3.1.8	Mannose-6-phosphate isomerase (EC 5.3.1.8)	Staphylococcus gallinarum	650
A0A081JJL1_STRMC	EC:5.3.1.8	Mannose-6-phosphate isomerase (EC 5.3.1.8)	Streptococcus macedonicus (Streptococcus gallolyticus macedonicus)	250
A0A1G9IKP6_9ACTN	EC:5.3.1.8	mannose-6-phosphate isomerase (EC 5.3.1.8)	Tessaracoccus oleiagri	650
D5XCA5_THEPJ	EC:5.3.1.8	Bifunctional phosphoglucose/phosphomannose isomerase (EC 5.3.1.8)	Thermincola potens (strain JR)	250
A0A0B7H250_TREPH	EC:5.3.1.8	mannose-6-phosphate isomerase (EC 5.3.1.8)	Treponema phagedenis	650
H6LDN6_ACEWD	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Acetobacterium woodii (strain ATCC 29683 / DSM 1030 / JCM 2381 / KCTC 1655 / WB1)	250
A0A6S7BVC3_9BURK	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Achromobacter animicus	650
A0A963YS36_9PROT	EC:5.3.1.9	glucose-6-phosphate isomerase (EC 5.3.1.9)	Acidisoma silvae	650
A0A1H4E8I4_9BURK	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Acidovorax soli	650
A0A327YAN0_9BACI	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Anoxybacillus vitaminiphilus	650
G8QLP9_AZOOP	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Azospira oryzae (strain ATCC BAA-33 / DSM 13638 / PS) (Dechlorosoma suillum)	250
G6PI_BACAH	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Bacillus thuringiensis (strain Al Hakam)	250
M1SUF8_9PROT	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	beta proteobacterium CB	150
A0A0N1BH39_9SPHN	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Blastomonas sp. AAP25	250
A0A2U2RLU3_9MICO	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Brachybacterium endophyticum	650
A0A366IKR5_9MICO	EC:5.3.1.9	Glucose-6-phosphate isomerase (EC 5.3.1.9)	Brevibacterium celere	650
A0A2W6Y3Z8_9CAUL	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Brevundimonas sp	650
D2MNP3_9FIRM	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Bulleidia extructa W1219	250
A0A2N5CYR8_9CAUL	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Caulobacter zeae	650
A0A3D3MDF6_9FLAO	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Chryseobacterium sp	650
G6PI_CLOBA	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Clostridium botulinum (strain Alaska E43 / Type E3)	250
A0A172QS37_9CORY	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Corynebacterium crudilactis	650
G4CW51_9ACTN	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Cutibacterium avidum ATCC 25577	250
A0A974Y722_9RHOO	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Dechloromonas sp. TW-R-39-2	250
A0A1W9U8V7_9BACT	EC:5.3.1.9	Glucose-6-phosphate isomerase (EC 5.3.1.9)	Desulfobacterium sp. 4572_20	250
A0A0A2HTV5_9BACT	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Desulfobulbus sp. Tol-SR	250
A0A3D5BPP5_9BACT	EC:5.3.1.9	Glucose-6-phosphate isomerase (EC 5.3.1.9)	Desulfomicrobium sp	650
G2FWC5_9FIRM	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Desulfosporosinus sp. OT	250
G7WDU7_DESOD	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Desulfosporosinus orientis (strain ATCC 19365 / DSM 765 / NCIMB 8382 / VKM B-1628 / Singapore I) (Desulfotomaculum orientis)	150
C7LV57_DESBD	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Desulfomicrobium baculatum (strain DSM 4028 / VKM B-1378 / X) (Desulfovibrio baculatus)	150
A0A1T4SUH4_9HYPH	EC:5.3.1.9	Glucose-6-phosphate isomerase (EC 5.3.1.9)	Enhydrobacter aerosaccus	650
A0A2S7RXZ7_ENTMU	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Enterococcus mundtii	650
A0A6G7Z8P5_9FIRM	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Erysipelothrix sp. HDW6B	250
A0A1M4YUT1_9BACT	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Flavisolibacter ginsengisoli DSM 18119	250
A0A966CP89_9PROT	EC:5.3.1.9	Glucose-6-phosphate isomerase (EC 5.3.1.9)	Gallionella sp	650
A0A9C7ESU6_9THEO	EC:5.3.1.9	glucose-6-phosphate isomerase (EC 5.3.1.9)	Gelria sp. Kuro-4	250
A0A5C1NBJ7_9GAMM	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Halomonas binhaiensis	650
A0AAD0XG75_9BURK	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Herbaspirillum rubrisubalbicans	650
A0A8I1QRC7_9BURK	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Hydrogenophaga sp	650
A0A0W0VFK6_9GAMM	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Legionella jordanis	650
J7Q5G9_METSZ	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Methylocystis sp. (strain SC2)	250
A0A7W9CNW5_9MICC	EC:5.3.1.9	Glucose-6-phosphate isomerase (EC 5.3.1.9)	Micrococcus sp. TA1	250
G6PI_MYCMM	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Mycobacterium marinum (strain ATCC BAA-535 / M)	250
A0A7W6DAC3_9HYPH	EC:5.3.1.9	Glucose-6-phosphate isomerase (EC 5.3.1.9)	Mycoplana azooxidifex	650
A0A378U0C5_NEIEL	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Neisseria elongata	650
A0A0B9AG49_9SPHN	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Novosphingobium subterraneum	650
A0A0Q9D7I4_9CELL	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Oerskovia sp. Root918	250
A0A2T6D7I5_9BACT	EC:5.3.1.9	glucose-6-phosphate isomerase (EC 5.3.1.9)	Opitutus sp. ER46	250
A0A0P8YFL3_9CLOT	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Oxobacter pfennigii	650
A0AAD3RTM1_9RHOB	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Paracoccus kondratievae	650
A0A521PQD0_9CAUL	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Phenylobacterium sp	650
A0A4D7BCD9_9HYPH	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Phreatobacter stygius	650
A0A3M9YPZ8_9SPHN	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Porphyrobacter sp. IPPAS B-1204	250
A0A2M8M7Z3_PREIN	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Prevotella intermedia	650
U2QHU6_9ACTN	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Propionibacterium acidifaciens F0233	250
A0A9D7I7G4_9RHOO	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Candidatus Propionivibrio dominans	150
A0A4Y6R2N7_9MICC	EC:5.3.1.9	Glucose-6-phosphate isomerase (EC 5.3.1.9)	Pseudarthrobacter sp. NIBRBAC000502772	250
A0A0A7EFG9_9GAMM	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Pseudoalteromonas piratica	650
G6PI_ECTM1	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Ectopseudomonas mendocina (strain ymp) (Pseudomonas mendocina)	150
A0A0S9KR29_9BURK	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Pseudorhodoferax sp. Leaf265	250
A0A4Q1JSE4_9GAMM	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Pseudoxanthomonas composti	650
A0AA42BLS7_9RALS	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Ralstonia chuxiongensis	650
A0AAT9GG86_9BACT	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Sediminibacterium sp. KACHI17	250
G6PI_SHESW	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Shewanella sp. (strain W3-18-1)	250
A0A8J8BIC9_9GAMM	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Silanimonas sp	650
A0A2U1CBD3_9BURK	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Simplicispira sp. 125	250
A0A1V5DGH5_9BACT	EC:5.3.1.9	Glucose-6-phosphate isomerase B (EC 5.3.1.9)	Smithella sp. PtaU1.Bin162	250
A0A7W6DDN5_9SPHN	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Sphingobium fontiphilum	650
A0A2T5FTC3_9SPHN	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Sphingomonas oleivorans	650
A0A2S8B5D0_9SPHN	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Sphingopyxis lindanitolerans	650
G6PI_STAA1	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Staphylococcus aureus (strain Mu3 / ATCC 700698)	250
G6PI_STRPG	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Streptococcus pyogenes serotype M5 (strain Manfredo)	250
A0A349A5P6_9BACT	EC:5.3.1.9	Glucose-6-phosphate isomerase (EC 5.3.1.9)	Syntrophus sp. (in: bacteria)	250
A0A554XL56_9BURK	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Tepidimonas fonticaldi	650
A0A3M0GBT8_9ACTN	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Tessaracoccus antarcticus	650
A0A7L5YAL2_9PROT	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Thiobacillus sp	650
A0A847M0B4_9SPIR	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Treponema sp	650
A0A2W5Q8J9_VARPD	EC:5.3.1.9	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Variovorax paradoxus	650
A0A0K6GK75_9BACI	EC:5.3.2.5	2,3-diketo-5-methylthiopentyl-1-phosphate enolase (DK-MTP-1-P enolase) (EC 5.3.2.5) (RuBisCO-like protein) (RLP)	Anoxybacillus suryakundensis	650
MTNW_BACC3	EC:5.3.2.5	2,3-diketo-5-methylthiopentyl-1-phosphate enolase (DK-MTP-1-P enolase) (EC 5.3.2.5) (RuBisCO-like protein) (RLP)	Bacillus cereus (strain 03BB102)	250
A0A446CAJ0_9BURK	EC:5.3.2.6	2-hydroxymuconate tautomerase (EC 5.3.2.6)	Achromobacter agilis	650
A0AAJ2BXP8_ACIDE	EC:5.3.2.6	4-oxalocrotonate tautomerase (EC 5.3.2.6)	Acidovorax delafieldii (Pseudomonas delafieldii)	250
A0A840N1V0_9BRAD	EC:5.3.2.6	4-oxalocrotonate tautomerase (EC 5.3.2.6)	Afipia massiliensis	650
A0A7W8ING9_9BACI	EC:5.3.2.6	4-oxalocrotonate tautomerase (EC 5.3.2.6)	Anoxybacillus tepidamans	650
A0AA96S637_9BACI	EC:5.3.2.6	2-hydroxymuconate tautomerase (EC 5.3.2.6)	Bacillus sp. DTU_2020_1000418_1_SI_GHA_SEK_038	250
A0A840H2K0_9BRAD	EC:5.3.2.6	4-oxalocrotonate tautomerase (EC 5.3.2.6)	Bradyrhizobium sp. ERR14	250
A0AA43I494_9ENTE	EC:5.3.2.6	4-oxalocrotonate tautomerase (EC 5.3.2.6)	Enterococcus sp. PFB1-1	250
A0A5P9INB2_9GAMM	EC:5.3.2.6	2-hydroxymuconate tautomerase (EC 5.3.2.6)	Halomonas sp. THAF5a	250
A0A1C0XIX7_RALPI	EC:5.3.2.6	4-oxalocrotonate tautomerase (EC 5.3.2.6)	Ralstonia pickettii (Burkholderia pickettii)	250
A0A846M1W5_9SPHN	EC:5.3.2.6	4-oxalocrotonate tautomerase (EC 5.3.2.6)	Sphingobium vermicomposti	650
A0A7Y9T2R9_9SPHN	EC:5.3.2.6	4-oxalocrotonate tautomerase (EC 5.3.2.6)	Sphingopyxis sp. JAI108	250
A0A2I1TJ30_VEIPA	EC:5.3.2.6	4-oxalocrotonate tautomerase (EC 5.3.2.6)	Veillonella parvula (Staphylococcus parvulus)	150
A0A3R9JL76_STRMT	EC:5.3.2.6	2-hydroxymuconate tautomerase (EC 5.3.2.6)	Streptococcus mitis	650
A0A6P2FBL3_9BURK	EC:5.3.2.6	2-hydroxymuconate tautomerase (EC 5.3.2.6)	Variovorax sp. PBL-E5	250
A0A7W7A895_9SPHN	EC:5.3.2.8	4-oxalomesaconate tautomerase (EC 5.3.2.8)	Novosphingobium taihuense	650
A0A7W6LLP3_9SPHN	EC:5.3.2.8	4-oxalomesaconate tautomerase (EC 5.3.2.8)	Sphingobium scionense	650
A0A6P1IW63_9BURK	EC:5.3.3.1	Cholesterol oxidase (EC 1.1.3.6) (EC 5.3.3.1) (Cholesterol isomerase)	Hydrogenophaga sp. BPS33	250
A0A1A3CLN6_MYCAS	EC:5.3.3.1	Cholesterol oxidase (EC 1.1.3.6) (EC 5.3.3.1) (Cholesterol isomerase)	Mycobacterium asiaticum	650
A0A158S213_9SPHN	EC:5.3.3.1	Steroid Delta-isomerase (EC 5.3.3.1)	Novosphingobium sp. KN65.2	250
F0QDK3_PARA1	EC:5.3.3.10	5-carboxymethyl-2-hydroxymuconate Delta-isomerase (EC 5.3.3.10)	Paracidovorax avenae (strain ATCC 19860 / DSM 7227 / CCUG 15838 / JCM 20985 / LMG 2117 / NCPPB 1011) (Acidovorax avenae)	150
A0A840N5B2_9BRAD	EC:5.3.3.10	5-carboxymethyl-2-hydroxymuconate isomerase (EC 5.3.3.10)	Afipia massiliensis	650
H0T0B5_9BRAD	EC:5.3.3.10	Putative bifunctional enzyme with isomerase/decarboxylase activity (EC 4.1.1.68, EC 5.3.3.10)	Bradyrhizobium sp. STM 3809	250
A0A7W7IP01_9CAUL	EC:5.3.3.10	5-carboxymethyl-2-hydroxymuconate isomerase (EC 5.3.3.10)	Brevundimonas bullata	650
D8IW14_HERSS	EC:5.3.3.10	5-carboxymethyl-2-hydroxymuconate delta-isomerase protein (EC 5.3.3.10)	Herbaspirillum seropedicae (strain SmR1)	250
A0A4P6WVU7_HYDPS	EC:5.3.3.10	5-carboxymethyl-2-hydroxymuconate Delta-isomerase (EC 5.3.3.10)	Hydrogenophaga pseudoflava (Pseudomonas carboxydoflava)	250
Q3IFR9_PSET1	EC:5.3.3.10	5-carboxymethyl-2-hydroxymuconate delta isomerase (EC 5.3.3.10)	Pseudoalteromonas translucida (strain TAC 125)	250
A0AAD2AY62_9RALS	EC:5.3.3.10	5-carboxymethyl-2-hydroxymuconate Delta-isomerase (EC 5.3.3.10)	Ralstonia holmesii	650
A0A7Y7I6F2_9BURK	EC:5.3.3.10	5-carboxymethyl-2-hydroxymuconate isomerase (EC 5.3.3.10)	Variovorax sp. SG517	250
A0A9X8D0U6_9BURK	EC:5.3.3.14	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59) (3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA) (Beta-hydroxydecanoyl thioester dehydrase) (Trans-2-decenoyl-[acyl-carrier-protein] isomerase) (EC 5.3.3.14)	Acidovorax cavernicola	650
W3RP44_9BRAD	EC:5.3.3.14	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59) (3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA) (Beta-hydroxydecanoyl thioester dehydrase) (Trans-2-decenoyl-[acyl-carrier-protein] isomerase) (EC 5.3.3.14)	Afipia sp. P52-10	250
A0A560M2J6_9BRAD	EC:5.3.3.14	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59) (3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA) (Beta-hydroxydecanoyl thioester dehydrase) (Trans-2-decenoyl-[acyl-carrier-protein] isomerase) (EC 5.3.3.14)	Bradyrhizobium macuxiense	650
A0A519L7E7_9CAUL	EC:5.3.3.14	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59) (3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA) (Beta-hydroxydecanoyl thioester dehydrase) (Trans-2-decenoyl-[acyl-carrier-protein] isomerase) (EC 5.3.3.14)	Brevundimonas sp	650
